ano;numero;data_pedido;informacoes_pessoais;situacao_pedido;orgao_solicitacao;descricao;arquivo_pedido;resposta;orgao_resposta;situacao_resposta;data_resposta;arquivo_1o_recurso;descricao_1o_recurso;resposta_1o_recurso;orgao_1o_recurso;situacao_1o_recurso;data_resposta_1o_recurso;arquivo_2o_recurso;descricao_2o_recurso;numero_recurso;resposta_2o_recurso;orgao_2o_recurso;situaçao_2o_recurso;data_resposta_2o_recurso;motivo_pedido;sexo_solicitante;escolaridade_solicitante;profissao_solicitante;bairro_solicitante;cidade_solicitante;uf_solicitante;pais_solicitante;anexo_resposta;anexo_resposta_1o_recurso;anexo_resposta_2o_recurso
2020;2020006760020000048;2020-10-13;NÃO;Respondido;SECRETARIA DE EDUCAÇÃO;"Todas as informações aqui solicitadas se referem à empresa e ao(s) fornecimento(s) abaixo:Ventisol Nordeste Indústria e Comércio de Ventiladores LTDA, pessoa jurídica de direito privado, inscrito no CNPJ 08.934.225/0001/27, sediada na Rodovia Luiz Gonzaga, S/N, BR 232 Km 42, Distrito Industrial Prefeito José Augusto Ferrer, CEP 55613/010:NOTA FISCAL	VALOR	DOCUMENTO	EMISSÃO DA NOTA	ENTREGA	VENCIMENTO90423	R$ 78.750,00	202005421	28/09/2020	06/10/2020	05/11/202090438	R$ 12.300,00	202005429	28/09/2020	06/10/2020	05/11/202090424	R$ 37.500,00	202005450	28/09/2020	06/10/2020	05/11/202090454	R$ 1.650,00	202005482	28/09/2020	06/10/2020	05/11/2020De acordo com o exposto acima, requer/se o envio das informações abaixo:Os produtos entregues estão de acordo com o exigido no edital?Já foi efetuado o ateste, recebimento provisório e/ou definitivo? Se não, qual é o nome e contato do servidor responsável por este procedimento?Se o ateste já foi efetuado, a nota fiscal já foi encaminhada para o setor responsável pelo pagamento? Se não qual o nome e contato do servidor que não deu encaminhamento. Se sim, qual o nome e contato do servidor que recebeu a nota.Qual a previsão de pagamento?Quem é o gestor do contrato?Informar nome, telefone e contato do setor responsável por efetuar o pagamento.A Administração efetua os pagamentos em ordem cronológica? Se sim, como é possível consultar?No caso de atraso de pagamento a Administração efetuará o pagamento de juros e correção monetária devidos?Observação 1: Caso a nota fiscal seja paga até o prazo final de resposta deste pedido de acesso a informação, não considerando prorrogação de 10 dias, basta apresentar o comprovante de pagamento, ao invés da resposta aos questionamentos acima. Observação 2: Caso haja resposta por e/mail, somente finalizar a presente demanda após a CONFIRMAÇÃO de recebimento. 16179";;Prezados.As notas fiscais solicitadas não são de responsabilidade da Secretaria de Educação.;SECRETARIA DE EDUCAÇÃO;Respondido;2020-10-13;;;;;;;;;;;;;;Outros  ;;não informado;não informado;Sao Cristovao;Lages;Sc;Brasil;;;
2020;2020006770033010087;2020-10-13;NÃO;Respondido;SECRETARIA DE MOBILIDADE E CONTROLE URBANO;Boa tarde! Gostaria de solicitar o acesso ao alvará de Construção nº 8021447420 emitido em favor da construção da sede dos auditores do TCE/PE.;;Prezada Senhora, segue link com o inteiro teor do processo 8021447420: https://processos.recife.pe.gov.br/pcr/urbanistico/externo/renovacao/processopublicado/processo/publicado.action?pkProcesso=119/wspuh5k6lzk82flwc;SECRETARIA DE MOBILIDADE E CONTROLE URBANO;Respondido;2020-10-19;;;;;;;;;;;;;;Outros  ;F;Ensino Superior   ;Outra   ;Bairro Novo;Olinda;Pernambuco;Brasil;;;
2020;2020006780060000043;2020-10-14;NÃO;Respondido;SECRETARIA DE EDUCAÇÃO;"Todas as informações aqui solicitadas se referem à empresa e ao(s) fornecimento(s) abaixo:F. I. Comércio em Geral EIRELI, pessoa jurídica de direito privado, inscrito no CNPJ 07.999.951/0001/65, sediada na Rua Herido Brito, 287, , Santos Dummond, CEP 49087/250.Questiona/se os andamentos/movimentações do referido processo de pagamento nos últimos 30 dias, contados do protocolo deste pedido de informações. Caso não tenha havido movimentação requer/se que seja informado o motivo e o servidor responsável pela omissão.NOTA FISCAL	VALOR	DOCUMENTO	EMISSÃO DA NOTA	ENTREGA	VENCIMENTO11380	R$ 169.280,00	PE: 11/2019 EMPENHO: 2019.06843	25/06/2020	25/06/2020	25/07/202011395	R$ 228.323,20	PE: 11/2019 EMPENHO: 2019.06843	02/07/2020	02/07/2020	01/08/202011396	R$ 163.088,00	PE: 11/2019 EMPENHO: 2019.06843	02/07/2020	02/07/2020	01/08/2020Observação: Caso haja resposta por e/mail, somente finalizar a presente demanda após a CONFIRMAÇÃO de recebimento.1.    DOS MEIOS DE CONTATOInicialmente, cabe informar que a solicitação de qualquer informação ou documento que seja necessário para a efetivação do presente pedido pode ser feita nos meios de contato abaixo relacionados, informando o Número Interno P13929:01 – WhatsApp – 049 9 91432256https://api.whatsapp.com/send?phone=5549991432256&text=Ol%C3%A1Caso utilize o WhatsApp Web basta clicar no link.02 – E/mail – contato@sandieoliveira.adv.br03 – Ligação telefônica: 049 9 914322562.    EMBASAMENTO LEGALA prestação de informações sobre o andamento de processos administrativos decorrentes de licitações/contratos administrativos é garantida pelos incisos V e VI do artigo 7º da Lei de Acesso à Informação que prevê “Art. 7º O acesso à informação de que trata esta Lei compreende, entre outros, os direitos de obter: [...] V / informação sobre atividades exercidas pelos órgãos e entidades, inclusive as relativas à sua política, organização e serviços/ 13929";;Prezado.Segue resposta ao Pedido de Acesso à Informação.;SECRETARIA DE EDUCAÇÃO;Respondido;2020-10-26;;;;;;;;;;;;;;Outros  ;;não informado;não informado;Sao Cristovao;Lages;Sc;Brasil;2020006780060000043_doc_1;;
2020;2020006790063009995;2020-10-14;NÃO;Respondido;AUTARQUIA DE MANUTENCAO E LIMPEZA URBANA;Boa tarde,Sou estudante de doutorado e estou necessitando de informações para dar continuidade a minha pesquisa.preciso saber informações sobre a iluminação pública de algumas ruas da cidade, como:Tipo de lâmpadasPotência das lâmpadasAltura dos postesDistância entre os postesLuminânciadas seguintes ruas:Av. Boa Viagem (Boa Viagem)Rua padre Anchieta (Torre)Avenida  Rui Barbosa, ao lado do parque da JaqueiraAv. Beira Rio (Torre)A. !7 de agosto ( trecho ao lado do shopping Plaza)Agradeço a atenção.;;Prezado Senhor,Segue, conforme solicitado.atenciosamente;AUTARQUIA DE MANUTENCAO E LIMPEZA URBANA;Respondido;2020-11-03;;;;;;;;;;;;;;Pesquisa;F;não informado;não informado;Torre;Recife;Pe;Brasil;2020006790063009995_doc_1;;
2020;2020006800061009999;2020-10-15;NÃO;Indeferido;SECRETARIA DE DESENV. ECONÔMICO, CIÊNCIA, TECNOLOGIA E INOVAÇÃO;1.Projeto Cidade Inteligente: Plano, projeto ou documento similar que propõe iniciativas estratégicas para a transformação da prefeitura no contexto de cidade/município inteligente. 2.Plano Estratégico e Plano Diretor de Tecnologia da Informação e Comunicação. 3. Plano de Gestão de Riscos de Tecnologia de Informação e Comunicação (TIC). 4. Plano de Investimentos em Tecnologia da Informação e Comunicação (TIC). 5. Estrutura organizacional dos processos de Tecnologia de Informação e Comunicação (TIC) da prefeitura. 6. Relação dos Projetos Estratégicos da prefeitura do município descrevendo o nome do projeto, objetivo, valores envolvidos, benefícios previstos. 7.Relação das Políticas de Tecnologia de Informação e Comunicação (TICs) adotadas pela prefeitura do município, descrevendo nome da política, objetivo e diretrizes. 8.Relação dos Comitês de Tecnologia da Informação e Comunicação (TIC) vigentes no município, descrevendo sua denominação, objetivo, competência e composição. 9.Relação dos canais e/ou recursos tecnológicos utilizados pela prefeitura do município para engajamento e participação da comunidade nas iniciativas da cidade. 10.Relação das Parcerias Públicas Privadas (PPP), Acordos Locais ou Internacionais, seja com Governos ou Empresas especializadas firmados pela prefeitura do município que envolvem uso de recursos de TIC. 11.Modelo de Governança de Tecnologia de Informação e Comunicação (TIC) adotado pela prefeitura, identificando as atribuições e as responsabilidades da área de Governança de TIC. 12.Plano ou Projeto adotado pelo município com foco na privacidade de dados pessoais dos cidadãos, baseado na LGPD. 13.Documento do código de conduta e de integridade da prefeitura do município que disciplina o uso/manuseio de recursos de TIC pelos servidores da prefeitura. 14.Plano de capacitação de pessoal da área de TIC da prefeitura. 15. Documento do Regulamento de Licitação e Contratos da prefeitura relação dos contratos ativos da área de TIC.;;Prezado solicitante,Este pedido foi indeferido com base no art. 13 do Decreto Municipal nº 28.527/2015, que regulamenta a Lei Municipal nº 17.866/2013, que trata do acesso a informações públicas.Art. 13. Não serão analisados pedidos:I / genéricos/II / que não estejam claros/ III / que exijam trabalho excessivo de análise ou de consolidação de dados e informações.Importante destacar que existem tópicos que envolvem mais de um órgão/entidade e outros que são bem genéricos. Como sugestão, é interessante desmembrar o pedido, direcionando/o para cada setor responsável, de forma a facilitar as respostas, e fazer questionamentos mais objetivos. Atenciosamente,Equipe do Portal da Transparência;SECRETARIA DE DESENV. ECONÔMICO, CIÊNCIA, TECNOLOGIA E INOVAÇÃO;Indeferido;2020-10-30;;Discordo do enquadramento do meu pedido como “pedido que exija trabalho excessivo de análise ou de consolidação de dados e informações” por essa prefeitura.Esclareço que eu fiz esse pedido a outras prefeituras e estou tendo retorno das informações, sem indeferimento do pleito, inclusive antes do prazo previsto pela Lei.Assim, aguardo positivamente que o meu recurso será reavalido esse órgão e o meu pleito será atendido.Caso a prefeitura não tenha os documentos solicitados, favor informar. Caso tenha, favor disponibilizá/los ou informar o link onde eu posso capturá/los.Como exemplo, o Plano Diretor de Tecnologia de Informação, o Modelo de Governança de TIC, Projeto de Cidades Inteligentes,,, enfim, caso não tenha esses e os outros documentos relacionados no pedido, favor informar.Obrigado;Prezado solicitante,O recurso a esse pedido foi indeferido com base no art. 13 do Decreto Municipal nº 28.527/2015, que regulamenta a Lei Municipal nº 17.866/2013, que trata do acesso a informações públicas.Art. 13. Não serão analisados pedidos:I / genéricos/II / que não estejam claros/III / que exijam trabalho excessivo de análise ou de consolidação de dados e informações.Importante destacar que existem tópicos que envolvem mais de um órgão/entidade e outros que são  genéricos. O orientação é desmembrar o pedido, direcionando/o para cada setor responsável, de forma a facilitar as respostas, e fazer questionamentos mais objetivos.Atenciosamente,Equipe do Portal da Transparência;SECRETARIA DE DESENV. ECONÔMICO, CIÊNCIA, TECNOLOGIA E INOVAÇÃO;Indeferido;2020-11-09;;;1;;;;;Estudo  ;M;Mestrado/Doutorado;Pesquisador  ;Cachambi;Rio De Janeiro;Rj - Rio De Janeiro;Brasil;2020006800061009999_doc_1;2020006800061009999_doc_2;
2020;2020006810060010133;2020-10-16;SIM;Respondido;SECRETARIA DE FINANÇAS;Qual o valor dos contratos, serviços ou similar que terceiros tem com a prefeitura do Recife  que gera ' Juros e encargos da Dívida' e tem ' Amortização da divida'  todo ano. Qual o prazo de encerramento destas dividas mantendo os pagamentos, caso não seja feito nenhum financiamento pela prefeitura. Pode ter como base para o calculo o mês de Dezembro do ano de 2019.;;Prezado, bom dia!Segue, em anexo, resposta para o presente pedido de acesso à informação.Atenciosamente,Secretaria de Finanças;SECRETARIA DE FINANÇAS;Respondido;2020-11-19;;;;;;;;;;;;;;Pesquisa;M;Ensino Superior   ;Empregado - setor privado;Iputinga;Recife;Pe;Brasil;2020006810060010133_doc_1;;
2020;2020006820003009994;2020-10-16;NÃO;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Prezados, Gostaria de solicitar os horários das linhas complementares do Recife.Atenciosamente;;Prezado, Seguem os anexos que complementam o pedido.;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-11-09;;;;;;;;;;;;;;Pesquisa;M;Ensino Superior   ;Estudante    ;Industrias;João Pessoa;Pb;Brasil;2020006820003009994_doc_1, 2020006820003009994_doc_2, 2020006820003009994_doc_3, 2020006820003009994_doc_4, 2020006820003009994_doc_5, 2020006820003009994_doc_6, 2020006820003009994_doc_7, 2020006820003009994_doc_8, 2020006820003009994_doc_9, 2020006820003009994_doc_10, 2020006820003009994_doc_11, 2020006820003009994_doc_12, 2020006820003009994_doc_13, 2020006820003009994_doc_14, 2020006820003009994_doc_15, 2020006820003009994_doc_16, 2020006820003009994_doc_17, 2020006820003009994_doc_18, 2020006820003009994_doc_19 ;;
2020;2020006830071009993;2020-10-19;SIM;Respondido;SECRETARIA DE FINANÇAS;PRECISO URGENTEMENTE DE UMA CERTIDÃO NARRATIVA DA PREFEITURA DO RECIFE, SOBRE O IMÓVEL SITO NA AVENIDA NOSSA SENHORA DA SAÚDE, 150, NO BAIRRO DO CORDEIRO, RECIFE, PE, PRA FINS DE ATENDER AO 4° CARTÓRIO D IMÓVEIS DO RECIFE / PE, PARA FINS DE AVERBAÇÃO DE AQUISIÇÃO DE IMÓVEL ATRAVÉS DE USUCAPIÃO, QUE TRAMITA PELA 23ª VARA CÍVEL DA CAPITAL, SEÇÃO ' B', NA COMARCA DE RECIFE / PE, DO PROCESSO 29.336/56.2016, PROCESSO ELETRÔNICO, INFORMANDO O LOTE, QUADRA, E LOTEAMENTO, GLEBA OU ÁREA DE TERRENO NO QUAL SE ENCONTRA SITUADO O IMÓVEL, NOS TERMOS DO ART./ 864 DO CÓDIGO DE NORMAS / PROVIMENTO 20/2009 DA CGJ/PE, DESTA FEITA, EM NOME DE MEU CLIENTE , O AUTOR DA REFERIDA AÇÃO DE USUCAPIÃO.  ;;Prezado, bom dia!Segue, em anexo, resposta para o presente pedido de acesso à informação.Atenciosamente,Secretaria de Finanças;SECRETARIA DE FINANÇAS;Respondido;2020-10-22;;;;;;;;;;;;;;Outros  ;M;Ensino Superior   ;Profissional liberal;Cordeiro;Recife;Pe;Brasil;2020006830071009993_doc_1;;
2020;2020006840072009994;2020-10-19;NÃO;Respondido;CONTROLADORIA GERAL DO MUNICIPIO;Cumprimentando/os cordialmente, solicitamos acesso à íntegra de todos os pedidos de acesso à informação feitos ao Executivo municipal de 2018 a 2020, bem como às respectivas respostas aos pedidos, aos recursos, às respostas aos recursos e a todos os arquivos anexos eventualmente relacionados a cada uma dessas etapas.Solicitamos, em conformidade com o §3º do art. 8º da Lei federal 12.527/2011, que os dados sejam sistematizados em planilhas em formato aberto, de forma a facilitar a análise.;;Prezado,Segue resposta ao Pedido de Informação protocolado.Atenciosamente,Débora OliveiraGerente de Transparência e Informações Estratégicas;CONTROLADORIA GERAL DO MUNICIPIO;Respondido;2020-11-09;;Boa tarde,Agradecemos o atendimento ao pedido e as instruções detalhadas para a obtenção da informação. Entretanto, ao realizar o download de uma das consultas feitas no link http://transparencia.recife.pe.gov.br/codigos/web/lai/consultaPedido.php, notamos que a planilha resultante não contém colunas com o conteúdo das respostas dadas a cada pedido, o conteúdo dos recursos e das respostas aos recursos. Desta forma, nosso pedido resta parcialmente atendido.Seria possível ao órgão gerar planilhas com os conteúdos das respostas e eventuais recursos referentes aos pedidos no período indicado na solicitação inicial? Poderiam ser planilhas apenas com esses conteúdos e o número de protocolo correspondente, de forma a nos permitir cruzá/las com as que baixarmos do site.Agradecemos a gentileza.;Prezado solicitante,A resposta do recurso está em anexo.Atenciosamente,Equipe do Portal da Transparência;CONTROLADORIA GERAL DO MUNICIPIO;Respondido;2020-11-23;;;1;;;;;Não informado;;não informado;não informado;Vila Mariana;São Paulo;Sp;Brasil;2020006840072009994_doc_1;2020006840072009994_doc_2;
2020;2020006850001000150;2020-10-20;SIM;Respondido;EMPRESA MUNICIPAL DE INFORMATICA;Solicito seja emitida declaração de indisponibilidade do sistema de Avaliação de Imóvel para o fim de Lançamento de ITBI, no dia 05 de outubro de 2020. Isso porque, após tentar, por inúmeras vezes, vez dar início ao mencionado procedimento, na referida data, somente consegui faze/lo no dia seguinte, 06 de outubro de 2020.  Atenciosamente, ;;Em atendimento ao pedido de informação protocolo nº 2020006850001000150, informamos que  o Portal de Finanças que abriga as funcionalidades dos processos de tributários, incluindo a abertura de processo de avaliação do imóvel para lançamento do ITBI, apresentou no dia 05/10/2020 os seguintes registros de indisponibilidade: 1. Das 08:01h às 08:11h / Liberação da nova versão do Sistema dos Cadastros Tributários para suportar a implantação do Sistema de Retaguarda para Controle e Análise dos Processos de ITBI/2. Das 12:15h às 12:25h / Parada dos serviços devido a erro de acesso aos servidores dos cadastros. 3. Das 20:10h às 20:19h / Parada técnica para iniciar as atividades das rotinas de processamentos noturnos.;EMPRESA MUNICIPAL DE INFORMATICA;Respondido;2020-10-22;;;;;;;;;;;;;;Outros  ;M;Mestrado/Doutorado;Servidor público federal ;Boa Viagem;Recife;Pernambuco;Brasil;;;
2020;2020006860034010519;2020-10-21;NÃO;Indeferido;SECRETARIA DE SAÚDE;Esta solicitação busca entender como o governo tem utilizado diferentes tecnologias para combater a covid/19. Por isso, com base na Lei de Acesso à Informação, solicito que as seguintes perguntas sejam respondidas:1. Desde março deste ano até a presente data, o governo tem utilizado recursos de 'big data', inteligência artificial, geolocalização, aplicativos, câmeras e/ou algoritmos para monitorar distanciamento social, verificar uso de máscaras, medir a temperatura corporal, fazer rastreamento de contatos e/ou analisar a evolução da covid/19?2. Em caso afirmativo, quais são as tecnologias e os equipamentos utilizados? Indicar: a. Informações sobre o processo pelo qual o programa foi adquirido ou desenvolvido/ b. Informações sobre as auditorias feitas no software e os relatórios correspondentes/ c. Estimativa quanto ao número de pessoas afetadas pelo(s) programa(s)/ d. No caso de software que faz uso de banco de dados, quais bancos de dados o(s) sistema(s) se apoia(m) para operar? e. Qual entidade ou entidades gera esses dados? Como os dados são gerados? f. Os dados são públicos? Estão disponíveis em algum portal de dados ministerial ou nacional? Nesse caso, solicita/se que o link seja compartilhado. 3. Quais são as finalidades específicas de cada uma das tecnologias e dos equipamentos usados? 4. No caso do uso de câmeras equipadas com alguma das tecnologias mencionadas na questão 1, onde elas estão instaladas (em quais pontos da cidade – detalhar o local)? 5. Quais unidades do governo usam esses recursos tecnológicos para orientar ações de combate à covid/19? Solicita/se anexar a documentação correspondente a cada uma delas, incluindo as especificações dos softwares/equipamentos utilizados, nome legal e CNPJ de cada uma das empresas privadas e/ou órgãos públicos que fornecem os softwares e os equipamentos pelos quais os algoritmos são executados, bem como os contratos correspondentes e as documentações que formalizaram os processos de aquisição.;;Solicitação indeferida por conta da existência de outro pedido de acesso à informação do mesmo solicitante, com o mesmo teor. Orientamos aguardar a resposta através do protocolo nº 2020006890061010518.Atenciosamente,Equipe do Portal da Transparência;SECRETARIA DE SAÚDE;Indeferido;2020-11-26;;;;;;;;;;;;;;Outros  ;M;Ensino Superior   ;Jornalista   ;Vila Cloris;Belo Horizonte;Mg;Brasil;;;
2020;2020006870033010083;2020-10-21;NÃO;Indeferido;SECRETARIA DE MOBILIDADE E CONTROLE URBANO;Boa tarde!Gostaria de solicitar informações sobre a construção da associação do TCE/PE que teve alvará expedido (nº 8021447420) apesar das irregularidades apresentadas na construção (não há recuo do projeto, em desconformidade com a Lei de Uso e Ocupação do Solo, taxa de solo natural não conservada). Quais os argumentos que legitimam a concessão do alvará? Gostaria de ter acesso ao laudo técnico onde consta que a construção está seguindo as leis vigentes.;;Prezada,Este Pedido está sendo indeferido por já haver outro Pedido com o mesmo teor e da mesma solicitante para a Secretaria de Mobilidade e Controle Urbano.Informamos que esse questionamento será respondido no protocolo nº 2020006880033010080.Atenciosamente,Equipe do Portal da Transparência;SECRETARIA DE MOBILIDADE E CONTROLE URBANO;Indeferido;2020-10-22;;;;;;;;;;;;;;Pesquisa;F;Ensino Superior   ;Outra   ;Bairro Novo;Olinda;Pernambuco;Brasil;;;
2020;2020006880033010080;2020-10-21;NÃO;Respondido;SECRETARIA DE MOBILIDADE E CONTROLE URBANO;Boa tarde!Gostaria de solicitar informações sobre a construção da associação do TCE/PE que teve alvará expedido (nº 8021447420) apesar das irregularidades apresentadas na construção (não há recuo do projeto, em desconformidade com a Lei de Uso e Ocupação do Solo, taxa de solo natural não conservada). Quais os argumentos que legitimam a concessão do alvará? Gostaria de ter acesso ao laudo técnico onde consta que a construção está seguindo as leis vigentes.;;Prezada Senhora, trata/se do projeto aprovado nº. 8079213617, em 12/12/17, licenciado sob o nº´. 8135160418, em 12/11/18, com renovação da licença nº. 8021447420, em 27/02/20, atendendo as exigências legais.;SECRETARIA DE MOBILIDADE E CONTROLE URBANO;Respondido;2020-10-22;;Mas quais os dispositivos legais que autorizam a concessão do alvará de construção? Posso ter acesso ao laudo técnico em que se registrou que a obra está atendendo todos os requisitos?;Prezada,Segue em anexo a resposta da sua solicitação. Lembramos que algumas situações não são reconhecidas em caráter recursal, conforme previsto na  Súmula do Comitê Gestor de Acesso à Informação /CGAI nº 01/2016, transcrita abaixo:'INOVAÇÃO E ESPECIFICAÇÃO EM FASE RECURSAL / Não será conhecido o recurso para a realização de novos pedidos, pedidos complementares ou especificações, sendo necessário um novo Pedido de Acesso à Informação – PAI.' Sendo assim, caso precise de mais alguma especificação, a orientação é que entre com uma nova solicitação através do sistema.Atenciosamente,Equipe do Portal da Transparência;SECRETARIA DE MOBILIDADE E CONTROLE URBANO;Respondido;2020-11-03;;;1;;;;;Pesquisa;F;Ensino Superior   ;Outra   ;Bairro Novo;Olinda;Pernambuco;Brasil;;2020006880033010080_doc_1;
2020;2020006890061010518;2020-10-21;NÃO;Respondido;SECRETARIA DE SAÚDE;Esta solicitação busca entender como o governo tem utilizado diferentes tecnologias para combater a covid/19. Por isso, com base na Lei de Acesso à Informação, solicito que as seguintes perguntas sejam respondidas: 1. Desde março deste ano até a presente data, o governo tem utilizado recursos de 'big data', inteligência artificial, geolocalização, aplicativos, câmeras e/ou algoritmos para monitorar distanciamento social, verificar uso de máscaras, medir a temperatura corporal, fazer rastreamento de contatos e/ou analisar a evolução da covid/19? 2. Em caso afirmativo, quais são as tecnologias e os equipamentos utilizados? Indicar: a. Informações sobre o processo pelo qual o programa foi adquirido ou desenvolvido/ b. Estimativa quanto ao número de pessoas afetadas pelo(s) programa(s)/ c. No caso de software que faz uso de banco de dados, quais bancos de dados o(s) sistema(s) se apoia(m) para operar? d. Os dados são públicos? Estão disponíveis em algum portal de dados ministerial ou nacional? Nesse caso, solicita/se que o link seja compartilhado. 3. Quais são as finalidades específicas de cada uma das tecnologias e dos equipamentos usados? 4. No caso do uso de câmeras equipadas com alguma das tecnologias mencionadas na questão 1, onde elas estão instaladas (em quais pontos da cidade – detalhar o local)? 5. Quais unidades do governo usam esses recursos tecnológicos para orientar ações de combate à covid/19? Solicita/se anexar a documentação correspondente a cada uma delas, incluindo as especificações dos softwares/equipamentos utilizados, nome legal e CNPJ de cada uma das empresas privadas e/ou órgãos públicos que fornecem os softwares e os equipamentos pelos quais os algoritmos são executados, bem como os contratos correspondentes e as documentações que formalizaram os processos de aquisição. Caso as informações solicitadas não sejam de competência desta pasta, solicita/se o encaminhamento ao(s) órgão(s) responsável(is).;;Segue documento.;SECRETARIA DE SAÚDE;Respondido;2021-02-11;;;;;;;;;;;;;;Outros  ;M;Ensino Superior   ;Jornalista   ;Vila Cloris;Belo Horizonte;Mg;Brasil;2020006890061010518_doc_1, 2020006890061010518_doc_2;;
2020;2020006900043009997;2020-10-21;NÃO;Respondido;SECRETARIA DE TURISMO E LAZER;Chamo/me  e sou doutoranda em Políticas Públicas, na Universidade Federal do Paraná. Venho por meio deste solicitar o encaminhamento das atas do Conselho Municipal de Turismo no período de 2013 a 2020. Elas serão usadas na elaboração de uma pesquisa científica sobre os conselhos municipais de turismo do Brasil. Peço, respeitosamente, que enviem as atas para o meu email: .comAgradeço a atenção.Cordialmente,;;Prezada,conforme solicitado, segue.;SECRETARIA DE TURISMO E LAZER;Respondido;2020-10-23;;;;;;;;;;;;;;Pesquisa;F;Mestrado/Doutorado;Estudante    ;Agua Verde;Curitiba;Pr;Brasil;2020006900043009997_doc_1, 2020006900043009997_doc_2, 2020006900043009997_doc_3, 2020006900043009997_doc_4, 2020006900043009997_doc_5, 2020006900043009997_doc_6, 2020006900043009997_doc_7, 2020006900043009997_doc_8, 2020006900043009997_doc_9, 2020006900043009997_doc_10, 2020006900043009997_doc_11, 2020006900043009997_doc_12, 2020006900043009997_doc_13, 2020006900043009997_doc_14, 2020006900043009997_doc_15, 2020006900043009997_doc_16, 2020006900043009997_doc_17, 2020006900043009997_doc_18, 2020006900043009997_doc_19, 2020006900043009997_doc_20, 2020006900043009997_doc_21, 2020006900043009997_doc_22, 2020006900043009997_doc_23, 2020006900043009997_doc_24, 2020006900043009997_doc_25, 2020006900043009997_doc_26, 2020006900043009997_doc_27, 2020006900043009997_doc_28;;
2020;2020006910109010510;2020-10-21;NÃO;Respondido;SECRETARIA DE SAÚDE;Olá, Boa noite. No site da Secretaria de Saúde da Prefeitura do Recife, na aba Portal da transparência,Covid /19, Ações da Prefeitura do Recife no combate ao Covid/19, existe uma planilha com algumas informações e com alguns site listados, tem duas informações sobre o impacto da covid/19, onde não encontrei o link na notícia correspondente para verificar se realmente são informações verídicas, são essas:1.  12 mil vidas salvas/Menos de 2% de casos ativos.2.  27 mil atendimentos de Atenção Primária/17 mil atendimentos nos Hospitais de Campanha/6 mil internações/3 mil altas médicas  Gostaria de obter respostas sobre esse assunto.;;Prezado Cidadão,Mais de 34 mil atendimentos nos hospitais de campanhaMais de 45 mil atendimentos nas unidades de referência para covid/19 (Atenção Básica)Mais de 8,9 mil internaçõesMais de 4,6 mil altasOs números são baseados no número de atendimentos feitos nos serviços disponibilizados pela Prefeitura do Recife à população, como as policlínicas e unidades da atenção básica, que são portas de entrada para os hospitais de campanha, por exemplo.;SECRETARIA DE SAÚDE;Respondido;2021-02-18;;;;;;;;;;;;;;Pesquisa;F;Ensino Superior   ;Estudante    ;Cajueiro ;Recife;Pernambuco;Brasil;;;
2020;2020006920110010518;2020-10-21;NÃO;Respondido;GABINETE DE IMPRENSA;Olá Boa noite, gostaria de saber como faço para encontrar os relatórios consolidados/ COVID referente ao mês de setembro e outubro,percebi que no site não tem essa informação.;;Bom dia, os boletins diários são atualizados no site sobre o Novo Coronavírus, mais especificamente no link https://novocoronavirus.recife.pe.gov.br/boletim/;GABINETE DE IMPRENSA;Respondido;2020-10-23;;;;;;;;;;;;;;Pesquisa;F;Ensino Superior   ;Estudante    ;Cajueiro;Recife;Pernambuco;Brasil;;;
2020;2020006930043009999;2020-10-22;NÃO;Respondido;SECRETARIA DE CULTURA;Boa tarde!Sobre o chamamento Nº 001/2020 da Secretaria de Cultura e da Fundação de Cultura que regulamenta o inciso II da Lei Federal nº 14.017/2020 (Lei Aldir Blanc), gostaria do seguinte esclarecimento:1. No edital, no ponto 2 (DAS CONDIÇÕES DE PARTICIPAÇÃO), é vedado a participação de '2.4.3. Proponentes que estejam inadimplentes com o Município do Recife, Estado de Pernambuco e União no momento da assinatura do Termo de Concessão de Subsídio aos Espaços Culturais'. Isso significa que os espaços culturais que não estejam em dia com os impostos não poderão participar?2. Caso a resposta seja sim, como é possível estar adimplente com os impostos se estes espaços precisaram fechar durante a pandemia e ficaram sem renda? Não é para socorrer as finanças dos mesmos que tal lei foi instituída, inclusive permitindo (no decreto municipal nº  34056/2020) que o dinheiro seja usado para prestar contas de abril até novembro?3. Qual arcabouço legal autorizou esse ponto no edital?;;Em atenção ao Pedido de Informação nº 2020006930043009999, segue em anexo o arquivo contendo a informação solicitada.;SECRETARIA DE CULTURA;Respondido;2020-11-23;;;;;;;;;;;;;;Estudo  ;F;Ensino Médio ;Outra   ;Bairro Novo;Olinda;Pernambuco;Brasil;2020006930043009999_doc_1;;
